ticker,issuer_name
ALR_P_B,Alere Inc (ALRpB)
ALRS,Alerus Financial Corp (ALRS)
ALSK,Alaska Communications Systems Group Inc (ALSK)
ALSN,Allison Transmission Holdings Inc (ALSN)
ALT,Altimmune Inc (ALT)
ALT_1,BlackRock Institutional Trust Company N.A. (ALT)
ALTA,Altabancorp (ALTA)
ALTG,Alta Equipment Group Inc (ALTG)
ALTG_WS,Alta Equipment Group Inc (ALTG.WS)
ALTH,Allos Therapeutics Inc (ALTH)
ALTI,Altair Nanotechnologies Inc (ALTI)
ALTM,Altus Midstream Co (ALTM)
ALTMW,Altus Midstream Co (ALTMW)
ALTR,Altair Engineering Inc (ALTR)
ALTS,ProShares Trust (ALTS)
ALTV,Alteva (ALTV)
ALTY,Global X Funds (ALTY)
ALUS,Alussa Energy Acquisition Corp (ALUS)
ALUS_U,Alussa Energy Acquisition Corp (ALUS.U)
ALUS_WS,Alussa Energy Acquisition Corp (ALUS.WS)
ALV,Autoliv Inc. (ALV)
ALVR,AlloVir Inc (ALVR)
ALVW,Autoliv Inc. (ALVw)
ALX,Alexander`s Inc. (ALX)
ALXN,Alexion Pharmaceuticals Inc. (ALXN)
ALXO,Alx Oncology Holdings Inc (ALXO)
ALY,Allis Chalmers Energy Inc (ALY)
ALYA,Alithya Group inc (ALYA)
AM,Antero Midstream Corp (AM)
AM_1,Antero Midstream Partners LP (AM)
AMA,(AMA)
AMAG,AMAG Pharmaceuticals Inc (AMAG)
AMAG_1,Aspen Marine Group Inc (AMAG)
AMAL,Amalgamated Bank. (AMAL)
AMAT,Applied Materials Inc. (AMAT)
AMBA,Ambarella Inc (AMBA)
AMBC,AMBAC Financial Group Inc. (AMBC)
AMBCW,AMBAC Financial Group Inc. (AMBCW)
AMBC_WS,Ambac Financial Group Inc (AMBC.WS)
AMBO,Ambow Education Holding Ltd (AMBO)
AMB_P_M_,Prologis Inc (AMBpM_)
AMB_P_O_,Prologis Inc (AMBpO_)
AMBR,Amber Road Inc (AMBR)
AMC,AMC Entertainment Holdings Inc (AMC)
AMC_1,American Mortgage Acceptance Co (AMC)
AMCA,iShares Trust (AMCA)
AMCC,Applied Micro Circuits Corp. (AMCC)
AMCI,Amci Acquisition Corp (AMCI)
AMCIU,Amci Acquisition Corp (AMCIU)
AMCIW,Amci Acquisition Corp (AMCIW)
AMCN_1,AirMedia Group Inc (AMCN)
AMCO,Armco Metals Holdings Inc (AMCO)
AMC_P_A,(AMCpA)
AMC_P_A_,(AMCpA_)
AMCR,Amcor Plc (AMCR)
AMCX,AMC Networks Inc (AMCX)
AMD,Advanced Micro Devices Inc. (AMD)
AMDA,SINTX Technologies Inc (AMDA)
AME,Ametek Inc (AME)
AMED,Amedisys Inc. (AMED)
AMEH,Apollo Medical Holdings Inc (AMEH)
AMFW,Amec Foster Wheeler Plc (AMFW)
AMG,Affiliated Managers Group Inc. (AMG)
AMGN,AMGEN Inc. (AMGN)
AMGP,Antero Midstream GP LP (AMGP)
AMGP_1,Armorgroup International (AMGP)
AMGP_2,Amerigroup Corp (AMGP)
AMH,American Homes 4 Rent (AMH)
AMH_1,Amerus Group Co. (AMH)
AMHC,Amplitude Healthcare Acquisition Corp (AMHC)
AMHCU,Amplitude Healthcare Acquisition Corp (AMHCU)
AMHCW,Amplitude Healthcare Acquisition Corp (AMHCW)
AMH_P_A,American Homes 4 Rent (AMHpA)
AMH_P_B,American Homes 4 Rent (AMHpB)
AMH_P_C,American Homes 4 Rent (AMHpC)
AMH_P_D,American Homes 4 Rent (AMHpD)
AMH_P_E,American Homes 4 Rent (AMHpE)
AMH_P_F,American Homes 4 Rent (AMHpF)
AMH_P_G,American Homes 4 Rent (AMHpG)
AMH_P_H,American Homes 4 Rent (AMHpH)
AMH_P_RC,American Homes 4 Rent (AMHpRC)
AMH_P_RD,American Homes 4 Rent (AMHpRD)
AMH_P_RE,American Homes 4 Rent (AMHpRE)
AMH_P_RF,American Homes 4 Rent (AMHpRF)
AMH_P_RG,American Homes 4 Rent (AMHpRG)
AMID_1,American Midstream Partners LP (AMID)
AMID_2,American Midstream Partners LP (AMID)
AMJ,JPMorgan Chase & Co. (AMJ)
AMJL,Credit Suisse AG Nassau Branch (AMJL)
AMJL_1,Amigula Inc (AMJL)
AMK,Assetmark Financial Holdings Inc (AMK)
AMK_1,Morgan Stanley (AMK)
AMKR,AMKOR Technology Inc. (AMKR)
AMLN,Amylin Pharmaceuticals Inc. (AMLN)
AMLP,ALPS Fund Services (AMLP)
AMLX,Amplify ETF Trust (AMLX)
AMM,Safety First Trust Series 2008-2 (AMM)
AMM_1,Truli Media Group Inc (AMM)
AMMD,American Medical Systems Holdings Inc (AMMD)
AMN,AMN Healthcare Services Inc. (AMN)
AMN_1,Ameron International Corp. (AMN)
AMNB,American National Bankshares Inc. (AMNB)
AMOM,Exchange Listed Funds Trust (AMOM)
AMOT,Allied Motion Technologies Inc (AMOT)
AMOV,America Movil S.A.B.DE C.V. (AMOV)
AMP,Ameriprise Financial Inc (AMP)
AMPE,Ampio Pharmaceuticals Inc (AMPE)
AMPH,Amphastar Pharmaceuticals Inc (AMPH)
AMPY,Amplify Energy Corp. (AMPY)
AMPY_1,Amplify Energy Corp (AMPY)
AMR,Alta Mesa Resources Inc (AMR)
AMR_1,AMR Corp. (AMR)
AMRB,American River Bancshares (AMRB)
AMRC,Ameresco Inc. (AMRC)
AMRH,Ameri Holdings Inc (AMRH)
AMRHW,Ameri Holdings Inc (AMRHW)
AMRI,"Albany Molecular Research, Inc. (AMRI)"
AMRK,A-Mark Precious Metals Inc (AMRK)
AMRN,Amarin Corp (AMRN)
AMRS,Amyris Inc (AMRS)
AMRWW,Alta Mesa Resources Inc (AMRWW)
AMRX,Amneal Pharmaceuticals Inc (AMRX)
AMS,American Shared Hospital Services (AMS)
AMSC,American Superconductor Corp. (AMSC)
AMSF,Amerisafe Inc (AMSF)
AMSF_1,Aames Financial Corp. (AMSF)
AMST,Amesite Operating Co (AMST)
AMSWA,American Software Inc. (AMSWA)
AMT,American Tower Corp. (AMT)
AMT_1,American Tower Corp. (AMT)
AMTB,Amerant Bancorp Inc (AMTB)
AMTBB,Amerant Bancorp Inc (AMTBB)
AMTD,TD Ameritrade Holding Corp. (AMTD)
AMTI,Applied Molecular Transport Inc (AMTI)
AMT_P_RB,American Tower Corp. (AMTpRB)
AMTX,Aemetis Inc (AMTX)
AMU,ETRACS Alerian MLP Index (AMU)
AMU_1,UBS AG London Branch (AMU)
AMUB,UBS AG London Branch (AMUB)
AMV,Alternative Asset Management Acquisition Corp (AMV)
AMV_1,Amerivest Properties Inc. (AMV)
AMV_U,Alternative Asset Management Acquisition Corp (AMV.U)
AMV_WS,Alternative Asset Management Acquisition Corp (AMV.WS)
AMWD,American Woodmark Corp. (AMWD)
AMWL,American Well Corporation (AMWL)
AMX,America Movil S.A.B.DE C.V. (AMX)
AMY,AmReit Inc (AMY)
AMYT,Amryt Pharma Plc (AMYT)
AMZA,ETFis Series Trust I (AMZA)
AMZG,American Eagle Energy Corp (AMZG)
AMZN,Amazon.com Inc. (AMZN)
AN,Autonation Inc. (AN)
ANAB,AnaptysBio Inc (ANAB)
ANAD,Anadigics Inc. (ANAD)
ANAT,American National Group Inc (ANAT)
ANAT_1,American National Group Inc (ANAT)
ANCB,Anchor Bancorp (ANCB)
ANCN,Anchiano Therapeutics Ltd (ANCN)
ANCX,Access National Corp (ANCX)
AND,Global X Funds (AND)
AND_1,Andrea Electronics Corp. (AND)
ANDA,Andina Acquisition Corp III (ANDA)
ANDA_1,Andina Acquisition Corp. II (ANDA)
ANDAR,Andina Acquisition Corp III (ANDAR)
ANDAR_1,Andina Acquisition Corp. II (ANDAR)
ANDAU,Andina Acquisition Corp III (ANDAU)
ANDAU_1,Andina Acquisition Corp. II (ANDAU)
ANDAW,Andina Acquisition Corp III (ANDAW)
ANDAW_1,Andina Acquisition Corp. II (ANDAW)
ANDE,Andersons Inc. (ANDE)
ANDS,Anadys Pharmaceuticals Inc (ANDS)
ANDV,Andeavor (ANDV)
ANDX_1,Andeavor Logistics LP (ANDX)
ANE,American Community Newspapers Inc (ANE)
ANET,Arista Networks Inc (ANET)
ANET_1,Authorize.Net Holdings Inc (ANET)
ANE_U,(ANE.U)
ANE_U_1,American Community Newspapers Inc (ANE.U)
ANE_U_2,American Community Newspapers Inc (ANE.U)
ANE_WS,American Community Newspapers Inc (ANE.WS)
ANF,Abercrombie & Fitch Co. (ANF)
ANFI,Amira Nature Foods Ltd (ANFI)
ANFI_1,Amira Nature Foods Ltd (ANFI)
ANGI,ANGI Homeservices Inc (ANGI)
ANGI_1,Angies List Inc (ANGI)
ANGL,VanEck Vectors ETF Trust (ANGL)
ANGO,Angiodynamic Inc (ANGO)
ANH,Anworth Mortgage Asset Corp. (ANH)
ANH_P_A,Anworth Mortgage Asset Corp. (ANHpA)
ANH_P_B,Anworth Mortgage Asset Corp. (ANHpB)
ANH_P_C,Anworth Mortgage Asset Corp. (ANHpC)
ANH_P_RA,Anworth Mortgage Asset Corp. (ANHpRA)
ANH_P_RB,Anworth Mortgage Asset Corp. (ANHpRB)
ANH_P_RC,Anworth Mortgage Asset Corp. (ANHpRC)
ANIK,Anika Therapeutics Inc. (ANIK)
ANIP,ANI Pharmaceuticals Inc (ANIP)
ANIX,Anixa Biosciences Inc (ANIX)
ANM,(ANM)
ANN,Ann Inc (ANN)
ANNX,Annexon Inc (ANNX)
ANPC,AnPac Bio-Medical Science Co Ltd (ANPC)
ANPI,Angiotech Pharmaceuticals Inc (ANPI)
ANR,Alpha Natural Resources Inc (ANR)
ANS,Airnet Systems Inc. (ANS)
ANSS,Ansys Inc. (ANSS)
ANTE,AirNet Technology Inc (ANTE)
ANTH,Anthera Pharmaceuticals Inc (ANTH)
ANTH_1,Arcontech Corporation (ANTH)
ANTM,Anthem Inc (ANTM)
ANTX,Anthem Inc (ANTX)
ANV,Allied Nevada Gold Corp. (ANV)
ANVS,Annovis Bio Inc (ANVS)
ANW,Aegean Marine Petroleum Network Inc (ANW)
ANY,Sphere 3D Corp (ANY)
ANY_1,Morgan Stanley (ANY)
AOA,BlackRock Institutional Trust Company N.A. (AOA)
AOD,Aberdeen Total Dynamic Dividend Fund (AOD)
AOF,Morgan Stanley (AOF)
AOG,Aurora Oil & Gas Corporation (AOG)
AOIL,Aberdeen Standard Investments ETF (AOIL)
AOK,BlackRock Institutional Trust Company N.A. (AOK)
AOM,BlackRock Institutional Trust Company N.A. (AOM)
AOM_1,Anormed Inc (AOM)
AON,Aon plc. (AON)
AON_1,Aon plc (AON)
AONE,A123 Systems Inc (AONE)
AONE_U,One (AONE.U)
AO_P_A_CL,Amerco (AOpA.CL)
AOR,BlackRock Institutional Trust Company N.A. (AOR)
AOR_1,Aurora Foods Inc (AOR)
AOS,A.O. Smith Corp. (AOS)
AOSL,Alpha & Omega Semiconductor Ltd (AOSL)
AOUT,American Outdoor Brands Inc (AOUT)
AP,Ampco-Pittsburgh Corp. (AP)
APA,Apache Corp. (APA)
APAC,Apac Customer Services Inc. (APAC)
APAM,Artisan Partners Asset Management Inc (APAM)
APB,Asia Pacific Fund Inc (APB)
APC,Anadarko Petroleum Corp. (APC)
APCC,American Power Conversion Corp. (APCC)
APCVZ,FRESENIUS KABI PHARMACEUTICALS HOLDING (APCVZ)
APD,Air Products & Chemicals Inc. (APD)
APDN,Applied Dna Sciences Inc (APDN)
APDNW,Applied Dna Sciences Inc (APDNW)
APE,(APE)
APE_CL,(APE.CL)
APEI,American Public Education Inc (APEI)
APEN,Apollo Endosurgery Inc (APEN)
APEN_1,Apollo Capital Group Inc (APEN)
APEX,Apex Global Brands Inc (APEX)
APF,Morgan Stanley Asia-Pacific Fund Inc (APF)
APG,APi Group Corporation (APG)
APH,Amphenol Corp. (APH)
APHA,Aphria Inc (APHA)
API,Agora Inc (API)
API_1,Advanced Photonix Inc. (API)
APK,(APK)
APKT,Acme Packet Inc (APKT)
APL,Atlas Pipeline Partners LP (APL)
APLE,Apple Hospitality REIT Inc (APLE)
APLP,Archrock Partners L.P. (APLP)
APLS,Apellis Pharmaceuticals Inc (APLS)
APLT,Applied Therapeutics Inc (APLT)
APM,Aptorum Group Ltd (APM)
APO,Apollo Global Management Inc (APO)
APO_1,Apollo Global Management LLC (APO)
APOG,Apogee Enterprises Inc. (APOG)
APOL,Apollo Education Group Inc (APOL)
APOP,Cellect Biotechnology Ltd. (APOP)
APO_P_A,Apollo Global Management Inc (APOpA)
APO_P_A_1,Apollo Global Management LLC (APOpA)
APO_P_B,Apollo Global Management Inc (APOpB)
APO_P_B_1,Apollo Global Management LLC (APOpB)
APO_P_RA,Apollo Global Management LLC (APOpRA)
APOPW,Cellect Biotechnology Ltd. (APOPW)
APP,American Apparel Inc (APP)
APPF,Appfolio Inc (APPF)
APPN,Appian Corp (APPN)
APPN_1,Americas Power Partners Inc (APPN)
APPS,Digital Turbine Inc (APPS)
APP_U,(APP.U)
APP_WS_CL,(APP.WS.CL)
APRE,Aprea Therapeutics Inc (APRE)
APRN,Blue Apron Holdings Inc (APRN)
APRN_1,"Fourthstage Technologies, Inc. (APRN)"
APSG_U,Apollo Strategic Growth Capital (APSG.U)
APT,Alpha Pro Tech Ltd. (APT)
APTI,Apptio Inc (APTI)
APTO,Aptose Biosciences Inc (APTO)
APTS,Preferred Apartment Communities Inc (APTS)
APTV,Aptiv PLC (APTV)
APTV_P_A,Aptiv PLC (APTVpA)
APTVW,Delphi Automotive PLC (APTVw)
APTX,Aptinyx Inc (APTX)
APU,Amerigas Partners L P (APU)
APVO,Aptevo Therapeutics Inc (APVO)
APWC,Asia Pacific Wire & Cable (APWC)
APWR,A-Power Energy Generation Systems (APWR)
AP_WS,Ampco-Pittsburgh Corp. (AP.WS)
APXT,Apex Technology Acquisition Corp (APXT)
APXTU,Apex Technology Acquisition Corp (APXTU)
APXTW,Apex Technology Acquisition Corp (APXTW)
APY_1,Aspyra Inc (APY)
APYX,Apyx Medical Corp (APYX)
AQ,Aquantia Corp (AQ)
AQ_1,Acquity Group Ltd (AQ)
AQB,AquaBounty Technologies Inc (AQB)
AQMS,Aqua Metals Inc (AQMS)
AQN,Algonquin Power & Utilities Corp (AQN)
AQNA,Algonquin Power & Utilities Corp (AQNA)
AQNB,Algonquin Power & Utilities Corp (AQNB)
AQQ,"American Spectrum Realty, Inc. (AQQ)"
AQR_U,(AQR.U)
AQR_U_1,(AQR.U)
AQST,Aquestive Therapeutics Inc (AQST)
AQUA,Evoqua Water Technologies Corp (AQUA)
AR,Antero Resources Corp (AR)
ARA,American Renal Associates Holdings Inc. (ARA)
ARAV,Aravive Inc (ARAV)
ARAY,Accuray Inc (ARAY)
ARB,AltShares Trust (ARB)
ARBA,Ariba Inc. (ARBA)
ARC,ARC Document Solutions Inc (ARC)
ARCB,ArcBest Corp (ARCB)
ARCC,Ares Capital Corp (ARCC)
ARCE,Arco Platform Ltd (ARCE)
ARCH,Arch Resources Inc (ARCH)
ARCH_1,Archemix Corp (ARCH)
ARCM,Arrow Investments Trust (ARCM)
ARCO,Arcos Dorados Holdings Inc (ARCO)
ARCP,VEREIT Inc (ARCP)
ARCP_1,(ARCP)
ARCT,Arcturus Therapeutics Holdings Inc (ARCT)
ARCT_1,Arcturus Therapeutics Ltd (ARCT)
ARCT_2,Arcturus Therapeutics Ltd (ARCT)
ARCW,ARC Group Worldwide Inc (ARCW)
ARCX,Arc Logistics Partners LP (ARCX)
ARCX_1,Arc Logistics Partners LP (ARCX)
ARD,Ardagh Group S.A. (ARD)
ARD_1,"Arena Resources, Inc. (ARD)"
ARDC,Ares Dynamic Credit Allocation Fund Inc (ARDC)
ARDC_1,Ardea Biosciences Inc (ARDC)
ARDM,Aradigm Corp. (ARDM)
ARDS,Aridis Pharmaceuticals Inc (ARDS)
ARDX,Ardelyx Inc (ARDX)
ARE,Alexandria Real Estate Equities Inc. (ARE)
AREC,American Resources Corporation (AREC)
ARE_P_C_,Alexandria Real Estate Equities Inc. (AREpC_)
ARE_P_D,Alexandria Real Estate Equities Inc. (AREpD)
ARE_P_RD,Alexandria Real Estate Equities Inc. (AREpRD)
ARES,Ares Management Corp (ARES)
ARES_1,Ares Management L.P. (ARES)
ARES_P_A,Ares Management Corp (ARESpA)
ARES_P_A_1,Ares Management L.P. (ARESpA)
ARES_P_RA,Ares Management L.P. (ARESpRA)
AREX,Approach Resources Inc (AREX)
ARGD,Argo Group US Inc (ARGD)
ARGO,Argo Group International Holdings Ltd (ARGO)
ARGO_P_A,Argo Group International Holdings Ltd (ARGOpA)
ARGS,Argos Therapeutics Inc (ARGS)
ARGT,Global X Funds (ARGT)
ARGX,Argen X SE (ARGX)
ARH_P_C,Arch Capital Group Ltd (ARHpC)
ARH_P_C_CL,Arch Capital Group Ltd (ARHpC.CL)
ARI,Apollo Commercial Real Estate Finance Inc (ARI)
ARIA,"Ariad Pharmaceuticals, Inc. (ARIA)"
ARII,American Railcar Industries Inc (ARII)
ARI_P_A_CL,Apollo Commercial Real Estate Finance Inc (ARIpA.CL)
ARI_P_C_CL,Apollo Commercial Real Estate Finance Inc (ARIpC.CL)
ARI_P_RC,Apollo Commercial Real Estate Finance Inc (ARIpRC)
ARIS,"Ari Network Services, Inc. (ARIS)"
ARKF,ARK ETF Trust (ARKF)
ARKG,ARK Investment Management LLC (ARKG)
ARKK,ARK Investment Management LLC (ARKK)
ARKK_1,Arkopharma (ARKK)
ARKQ,ARK Investment Management LLC (ARKQ)
ARKR,Ark Restaurants Corp. (ARKR)
ARKW,ARK Investment Management LLC (ARKW)
ARL,American Realty Investors Inc. (ARL)
ARLO,Arlo Technologies Inc (ARLO)
ARLP,"Alliance Resource Partners, LP (ARLP)"
ARLZ,Aralez Pharmaceuticals Inc (ARLZ)
ARMH,ARM Holdings (ARMH)
ARMK,Aramark (ARMK)
ARMO,ARMO BioSciences Inc (ARMO)
ARMP,Armata Pharmaceuticals Inc (ARMP)
ARMR,Exchange Listed Funds Trust (ARMR)
ARNA,Arena Pharmaceuticals Inc (ARNA)
ARNC,Arconic Corporation (ARNC)
ARNC_P_B,Arconic Inc (ARNCpB)
ARNC_P_R,Arconic Inc (ARNCpR)
ARO,Aeropostale Inc (ARO)
AROC,Archrock Inc (AROC)
AROW,Arrow Financial Corp. (AROW)
ARPO,Aerpio Pharmaceuticals Inc (ARPO)
ARQL,Arqule Inc. (ARQL)
ARQT,Arcutis Biotherapeutics Inc (ARQT)
ARR,ARMOUR Residential REIT Inc (ARR)
ARR_P_A,ARMOUR Residential REIT Inc New (ARRpA)
ARR_P_A_1,ARMOUR Residential REIT Inc (ARRpA)
ARR_P_B_CL,ARMOUR Residential REIT Inc (ARRpB.CL)
ARR_P_C,ARMOUR Residential REIT Inc (ARRpC)
ARR_P_RA,ARMOUR Residential REIT Inc (ARRpRA)
ARR_P_RB,ARMOUR Residential REIT Inc (ARRpRB)
ARRS,ARRIS International plc (ARRS)
ARRS_1,Arris (ARRS)
ARR_WS,ARMOUR Residential REIT Inc (ARR.WS)
ARRY,Array Technologies Inc (ARRY)
ARRY_1,Array Biopharma Inc. (ARRY)
ARST,ArcSight Inc (ARST)
ARTG,Art Technology Group Inc. (ARTG)
ARTL,Artelo Biosciences Inc (ARTL)
ARTNA,Artesian Resources Corp. (ARTNA)
ARTW,Art`s-way Manufacturing Co. Inc. (ARTW)
ARTX,Arotech Corp. (ARTX)
ARUN,Aruba Networks Inc (ARUN)
ARVN,Arvinas Inc (ARVN)
ARVR,Exchange Traded Concepts Trust (ARVR)
ARW,Arrow Electronics Inc. (ARW)
ARWR,Arrowhead Pharmaceuticals Inc. (ARWR)
ARY,(ARY)
ARY_1,Ares Capital Corp (ARY)
ARYA,ARYA Sciences Acquisition Corp III (ARYA)
ARYAU,Arya Sciences Acquisition Corp (ARYAU)
ARYAW,Arya Sciences Acquisition Corp (ARYAW)
ARYB,ARYA Sciences Acquisition Corp II (ARYB)
ARYBU,ARYA Sciences Acquisition Corp II (ARYBU)
ARYBW,ARYA Sciences Acquisition Corp II (ARYBW)
ASA,ASA Gold and Precious Metals Ltd (ASA)
ASAN,Asana Inc (ASAN)
ASAQ_U,Atlantic Avenue Acquisition Corp (ASAQ.U)
ASB,Associated Banc-Corp. (ASB)
ASB_1,AdvanSource Biomaterials Corp (ASB)
ASB_2,Ascendia Brands Inc (ASB)
ASBB,ASB Bancorp Inc (ASBB)
ASBC,Associated Banc Corp (ASBC)
ASBC_1,(ASBC)
ASB_P_C,Associated Banc-Corp. (ASBpC)
ASB_P_D,Associated Banc-Corp. (ASBpD)
ASB_P_E,Associated Banc-Corp. (ASBpE)
ASB_P_F,Associated Banc-Corp. (ASBpF)
ASB_P_RC,Associated Banc-Corp. (ASBpRC)
ASB_P_RD,Associated Banc-Corp. (ASBpRD)
ASBWS,Associated Banc-Corp. (ASBWS)
ASB_WS,Associated Banc-Corp. (ASB.WS)
ASC,Ardmore Shipping Corp (ASC)
ASCA,Ameristar Casinos Inc. (ASCA)
ASCMA,Ascent Capital Group Inc (ASCMA)
ASEA,Global X Funds (ASEA)
ASET,FlexShares Trust (ASET)
ASFI,Asta Funding Inc. (ASFI)
ASG,Liberty All-Star Growth Fund Inc (ASG)
ASGI,Aberdeen Standard Global Infrastructure Income Fund (ASGI)
ASGN,ASGN Inc (ASGN)
ASH,Ashland Global Holdings Inc (ASH)
ASH_1,Ashland Inc. (ASH)
ASHR,DBX ETF Trust (ASHR)
ASHS,DBX ETF Trust (ASHS)
ASHX,DBX ETF Trust (ASHX)
ASIA,AsiaInfo-Linkage Inc (ASIA)
ASIX,AdvanSix Inc (ASIX)
ASLN,ASLAN Pharmaceuticals Ltd (ASLN)
ASM,Avino Silver & Gold Mines Ltd. (ASM)
ASMB,Assembly Biosciences Inc (ASMB)
ASML,ASML Holding NV (ASML)
ASNA,Ascena Retail Group Inc (ASNA)
ASND,Ascendis Pharma A/S (ASND)
ASNS,Arsanis Inc (ASNS)
ASO,Academy Sports and Outdoors Inc (ASO)
ASPL_U,Aspirational Consumer Lifestyle Corp (ASPL.U)
ASPN,Aspen Aerogels Inc. (ASPN)
ASPS,Altisource Portfolio Solutions S.A. (ASPS)
ASPU,Aspen Group Inc (ASPU)
ASR,Grupo Aeroportuario Del Sureste S.A. (ASR)
ASRT,Assertio Holdings Inc (ASRT)
ASRT_1,Assertio Therapeutics Inc (ASRT)
ASRV,Ameriserv Financial Inc (ASRV)
ASRVP,AmeriServ Financial Trust I (ASRVP)
AST_1,Asterias Biotherapeutics Inc (AST)
ASTC,Astrotech Corp (ASTC)
ASTE,Astec Industries Inc. (ASTE)
AST_WS,Asterias Biotherapeutics Inc (AST.WS)
AST_WSW,Asterias Biotherapeutics Inc (AST.WSw)
ASUR,Asure Software Inc (ASUR)
ASUR_1,"Assure Energy, Inc. (ASUR)"
ASV,ASV Holdings Inc (ASV)
ASV_1,AG Services Of America Inc. (ASV)
ASX,ASE Technology Holding Co.Ltd (ASX)
ASX_1,ASE Industrial Holding Co Ltd (ASX)
ASX_2,Advanced Semiconductor Engineering (ASX)
ASXW,ASE Industrial Holding Co Ltd (ASXw)
ASY,Elecsys Corp. (ASY)
ASYS,Amtech Systems Inc. (ASYS)
AT,Atlantic Power Corp. (AT)
AT_1,Alltel Corp. (AT)
ATA,Safety First Trust Series 2008-1 (ATA)
ATA_1,Apogee Tech Inc (ATA)
ATAC,HF Foods Group Inc (ATAC)
ATACR,Atlantic Acquisition Corp (ATACR)
ATACU,Atlantic Acquisition Corp (ATACU)
ATAI,ATA Creativity Global (ATAI)
ATAI_1,ATA Creativity Global (ATAI)
ATAX,America First Multifamily Investors LP (ATAX)
ATC,ATC Venture Group Inc (ATC)
ATCO,Atlas Corp. (ATCO)
ATCO_P_D,Atlas Corp. (ATCOpD)
ATCO_P_E,Atlas Corp. (ATCOpE)
ATCO_P_G,Atlas Corp. (ATCOpG)
ATCO_P_H,Atlas Corp. (ATCOpH)
ATCO_P_I,Atlas Corp. (ATCOpI)
ATCX,Atlas Technical Consultants Inc (ATCX)
ATCXW,Atlas Technical Consultants Inc (ATCXW)
ATEC,Alphatec Holdings Inc (ATEC)
ATEN,A10 Networks Inc (ATEN)
ATEST, (ATEST)
ATEST_1,Test (ATEST)
ATEST_A,(ATEST.A)
ATEST_B,(ATEST.B)
ATEST_C, (ATEST.C)
ATEST_C_1,Test (ATEST.C)
ATESTG,(ATESTG)
ATEST_G, (ATEST.G)
ATEST_G_1,Test (ATEST.G)
ATEST_H,(ATEST.H)
ATEST_L,(ATEST.L)
ATEST_Z,(ATEST.Z)
ATEX,Anterix Inc (ATEX)
ATF,Equity Income Fund (ATF)
ATGE,Adtalem Global Education Inc (ATGE)
ATGE_1,ABC Arbitrage (ATGE)
ATH,Athene Holding Ltd (ATH)
ATHA,Athira Pharma Inc (ATHA)
ATHE,Alterity Therapeutics Ltd (ATHE)
ATHM,Autohome Inc (ATHM)
ATHM_1,At Home Corp. (ATHM)
ATHN,Athenahealth Inc (ATHN)
ATH_P_A,Athene Holding Ltd (ATHpA)
ATH_P_B,Athene Holding Ltd (ATHpB)
ATH_P_C,Athene Holding Ltd (ATHpC)
ATHR,Atheros Communications Inc (ATHR)
ATHX,Athersys Inc (ATHX)
ATI,Allegheny Technologies Inc (ATI)
ATIF,ATIF Holdings Ltd (ATIF)
ATIS,Attis Industries Inc (ATIS)
ATISW,Attis Industries Inc (ATISW)
ATKR,Atkore International Group Inc (ATKR)
ATL,Atlatsa Resources Corp (ATL)
ATLC,Atlanticus Holdings Corp (ATLC)
ATLO,Ames National Corp. (ATLO)
ATLS,Atlas Energy Inc (ATLS)
ATML,ATMEL Corp. (ATML)
ATMP,Barclays Bank PLC (ATMP)
ATNI,ATN International Inc (ATNI)
ATNM,Actinium Pharmaceuticals Inc (ATNM)
ATNX,Athenex Inc (ATNX)
ATO,Atmos Energy Corp. (ATO)
ATOM,Atomera Inc (ATOM)
ATOM_1,Atomic Burrito Inc (ATOM)
ATOS,Atossa Therapeutics Inc (ATOS)
ATPG,ATP Oil & Gas Corp (ATPG)
ATR,Aptargroup Inc. (ATR)
ATRA,Atara Biotherapeutics Inc (ATRA)
ATRC,Atricure Inc (ATRC)
ATRI,Atrion Corp. (ATRI)
ATRO,Astronics Corp. (ATRO)
ATRS,Antares Pharma Inc (ATRS)
ATRS_1,Altiris Inc. (ATRS)
ATSC,ATS Corporation (ATSC)
ATSG,Air Transport Services Group Inc (ATSG)
ATTO,Atento S.A. (ATTO)
ATTU,Attunity Ltd (ATTU)
ATU,Actuant Corp. (ATU)
ATUS,Altice USA Inc (ATUS)
ATUSW,Altice USA Inc (ATUSw)
ATV,Acorn International Inc (ATV)
ATVI,Activision Blizzard Inc (ATVI)
ATW_1,Atwood Oceanics Inc. (ATW)
ATX,Costa Inc (ATX)
ATXI,Avenue Therapeutics Inc (ATXI)
AU,AngloGold Ashanti Ltd (AU)
AUB,Atlantic Union Bankshares Corp (AUB)
AUBAP,Atlantic Union Bankshares Corp (AUBAP)
AUBN,Auburn National Bancorp Inc. (AUBN)
AUDC,Audiocodes (AUDC)
AUG,Auryn Resources Inc (AUG)
AUGR,Defiance Next Gen Video Gaming ETF (AUGR)
AUGR_1,ETF Series Solutions Trust (AUGR)
AUMN,Golden Minerals Co (AUMN)
AUO,AU Optronics Corp (AUO)
AUPH,Aurinia Pharmaceuticals Inc (AUPH)
AUS,Northern Trust Global Investments (AUS)
AUSE,WisdomTree Trust (AUSE)
AUSF,Global X Funds (AUSF)
AUTH,AuthenTec Inc (AUTH)
AUTL,Autolus Therapeutics plc (AUTL)
AUTO,AutoWeb Inc (AUTO)
AUTO_1,Autoinfo Inc. (AUTO)
AUVI,Applied UV Inc (AUVI)
